id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,fixtureName
533214,48,MissedShots,0.8030000305175782,0.4590000152587891,0.040453433990478516,Antoine Semenyo,a,11363,OpenPlay,2023,RightFoot,22288,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,,Dispossessed,Liverpool v Bournemouth
533224,69,MissedShots,0.915,0.519000015258789,0.29836735129356384,Kieffer Moore,a,10743,OpenPlay,2023,RightFoot,22288,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,Antoine Semenyo,Cross,Liverpool v Bournemouth
533226,73,BlockedShot,0.79,0.3170000076293945,0.02234959602355957,Max Aarons,a,7688,OpenPlay,2023,LeftFoot,22288,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,Dominic Solanke,Pass,Liverpool v Bournemouth
533227,79,MissedShots,0.8109999847412109,0.5720000076293945,0.059046048671007156,Dominic Solanke,a,1679,OpenPlay,2023,RightFoot,22288,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,Justin Kluivert,Pass,Liverpool v Bournemouth
533229,83,SavedShot,0.914000015258789,0.43200000762939456,0.33833327889442444,Justin Kluivert,a,6963,OpenPlay,2023,RightFoot,22288,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,David Brooks,Pass,Liverpool v Bournemouth
533230,84,MissedShots,0.9230000305175782,0.5279999923706055,0.3801998496055603,Philip Billing,a,6034,OpenPlay,2023,RightFoot,22288,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,,Rebound,Liverpool v Bournemouth
533231,89,MissedShots,0.750999984741211,0.4329999923706055,0.062374431639909744,Philip Billing,a,6034,DirectFreekick,2023,LeftFoot,22288,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,,Standard,Liverpool v Bournemouth
533232,91,SavedShot,0.72,0.519000015258789,0.009763695299625397,Hamed Junior Traore,a,6986,OpenPlay,2023,LeftFoot,22288,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,,None,Liverpool v Bournemouth
533233,93,SavedShot,0.850999984741211,0.53,0.11495941877365112,Hamed Junior Traore,a,6986,OpenPlay,2023,LeftFoot,22288,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,,TakeOn,Liverpool v Bournemouth
533234,93,MissedShots,0.9119999694824219,0.45299999237060545,0.070717953145504,Dominic Solanke,a,1679,FromCorner,2023,Head,22288,Liverpool,Bournemouth,3,1,2023-08-19 14:00:00,David Brooks,Cross,Liverpool v Bournemouth
542180,14,MissedShots,0.7819999694824219,0.674000015258789,0.018748950213193893,Pelly Ruddock Mpanzu,h,11716,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Carlton Morris,Pass,Luton v Burnley
542186,32,MissedShots,0.9069999694824219,0.48200000762939454,0.11384317278862,Chiedozie Ogbene,h,11719,OpenPlay,2023,Head,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Issa Kabore,Cross,Luton v Burnley
542187,33,MissedShots,0.865999984741211,0.5679999923706055,0.023694505915045738,Jacob Brown,h,11720,OpenPlay,2023,Head,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Alfie Doughty,Cross,Luton v Burnley
542188,35,BlockedShot,0.7680000305175781,0.55,0.025231242179870605,Pelly Ruddock Mpanzu,h,11716,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Chiedozie Ogbene,Pass,Luton v Burnley
542195,48,MissedShots,0.9159999847412109,0.47200000762939454,0.036897387355566025,Carlton Morris,h,11717,FromCorner,2023,Head,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Alfie Doughty,Aerial,Luton v Burnley
542196,49,MissedShots,0.9619999694824218,0.52,0.6389598250389099,Jacob Brown,h,11720,OpenPlay,2023,Head,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,,Aerial,Luton v Burnley
542197,50,MissedShots,0.9130000305175782,0.4420000076293945,0.09551794081926346,Chiedozie Ogbene,h,11719,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Jacob Brown,Cross,Luton v Burnley
542198,53,BlockedShot,0.7980000305175782,0.705,0.024047870188951492,Alfie Doughty,h,11723,OpenPlay,2023,LeftFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Jacob Brown,Pass,Luton v Burnley
542199,63,BlockedShot,0.9080000305175782,0.5379999923706055,0.024318451061844826,Tom Lockyer,h,11714,FromCorner,2023,Head,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Alfie Doughty,Aerial,Luton v Burnley
542200,63,BlockedShot,0.9219999694824219,0.42700000762939455,0.06973922997713089,Jacob Brown,h,11720,FromCorner,2023,Head,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Pelly Ruddock Mpanzu,Cross,Luton v Burnley
542201,63,SavedShot,0.909000015258789,0.4829999923706055,0.03569931164383888,Reece Burke,h,1771,FromCorner,2023,Head,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,,Aerial,Luton v Burnley
542202,69,MissedShots,0.9169999694824219,0.5609999847412109,0.0685424953699112,Carlton Morris,h,11717,FromCorner,2023,Head,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Alfie Doughty,Cross,Luton v Burnley
542203,72,BlockedShot,0.8640000152587891,0.415,0.06019449606537819,Carlton Morris,h,11717,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,,None,Luton v Burnley
542204,77,MissedShots,0.924000015258789,0.46799999237060547,0.10227320343255997,Elijah Adebayo,h,11718,FromCorner,2023,Head,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Alfie Doughty,Cross,Luton v Burnley
542205,78,BlockedShot,0.8519999694824218,0.3029999923706055,0.04123862087726593,Tahith Chong,h,7439,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Carlton Morris,Pass,Luton v Burnley
542207,83,Goal,0.9259999847412109,0.5479999923706055,0.09997613728046417,Elijah Adebayo,h,11718,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Reece Burke,HeadPass,Luton v Burnley
542209,87,MissedShots,0.9130000305175782,0.5459999847412109,0.027256827801465988,Carlton Morris,h,11717,FromCorner,2023,Head,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Alfie Doughty,Aerial,Luton v Burnley
542211,97,MissedShots,0.9180000305175782,0.4379999923706055,0.024403613060712814,Tom Lockyer,h,11714,FromCorner,2023,Head,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Alfie Doughty,Aerial,Luton v Burnley
542181,15,MissedShots,0.7559999847412109,0.42700000762939455,0.019703246653079987,Lyle Foster,a,7498,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,,None,Luton v Burnley
542182,20,SavedShot,0.9540000152587891,0.48700000762939455,0.13294187188148499,Zeki Amdouni,a,11701,FromCorner,2023,Head,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Josh Brownhill,Cross,Luton v Burnley
542183,21,MissedShots,0.85,0.5829999923706055,0.052474651485681534,Josh Cullen,a,1018,FromCorner,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,,None,Luton v Burnley
542184,27,MissedShots,0.7709999847412109,0.59,0.028322167694568634,Josh Brownhill,a,8323,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Zeki Amdouni,Pass,Luton v Burnley
542185,28,MissedShots,0.8169999694824219,0.524000015258789,0.06787973642349243,Zeki Amdouni,a,11701,OpenPlay,2023,LeftFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Luca Koleosho,Pass,Luton v Burnley
542189,37,MissedShots,0.8590000152587891,0.295,0.03651396557688713,Luca Koleosho,a,10620,OpenPlay,2023,LeftFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Josh Brownhill,Pass,Luton v Burnley
542190,44,MissedShots,0.7269999694824218,0.4929999923706055,0.014726964756846428,Josh Brownhill,a,8323,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Zeki Amdouni,Pass,Luton v Burnley
542191,46,Goal,0.835,0.4470000076293945,0.32988038659095764,Lyle Foster,a,7498,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Sander Berge,Throughball,Luton v Burnley
542192,46,BlockedShot,0.7630000305175781,0.66,0.020978817716240883,Luca Koleosho,a,10620,SetPiece,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Josh Brownhill,Pass,Luton v Burnley
542193,46,SavedShot,0.9180000305175782,0.6719999694824219,0.051259201020002365,Luca Koleosho,a,10620,SetPiece,2023,LeftFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,,Rebound,Luton v Burnley
542194,47,MissedShots,0.960999984741211,0.325,0.0788736641407013,Josh Brownhill,a,8323,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Connor Roberts,Pass,Luton v Burnley
542206,80,BlockedShot,0.84,0.7140000152587891,0.04379164054989815,Jay Rodriguez,a,844,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,,None,Luton v Burnley
542208,84,Goal,0.8180000305175781,0.29700000762939455,0.014590888284146786,Jacob Bruun Larsen,a,5355,OpenPlay,2023,LeftFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Connor Roberts,Aerial,Luton v Burnley
542210,90,MissedShots,0.774000015258789,0.6580000305175782,0.029343781992793083,Jay Rodriguez,a,844,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,,None,Luton v Burnley
533324,15,MissedShots,0.93,0.4209999847412109,0.06794780492782593,Pape Sarr,h,9021,FromCorner,2023,Head,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,James Maddison,Cross,Tottenham v Manchester United
533328,24,SavedShot,0.8680000305175781,0.295,0.04418836906552315,Dejan Kulusevski,h,6691,OpenPlay,2023,LeftFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Pape Sarr,Pass,Tottenham v Manchester United
533331,29,SavedShot,0.9209999847412109,0.6029999923706054,0.12917639315128326,Pape Sarr,h,9021,OpenPlay,2023,LeftFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Son Heung-Min,Throughball,Tottenham v Manchester United
533332,29,BlockedShot,0.96,0.615999984741211,0.09191908687353134,Pape Sarr,h,9021,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,,Rebound,Tottenham v Manchester United
533336,39,ShotOnPost,0.8290000152587891,0.48,0.07386350631713867,Pedro Porro,h,6912,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Son Heung-Min,Pass,Tottenham v Manchester United
533337,42,SavedShot,0.7930000305175782,0.26,0.020551051944494247,Dejan Kulusevski,h,6691,OpenPlay,2023,LeftFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Richarlison,Pass,Tottenham v Manchester United
533338,44,MissedShots,0.91,0.5359999847412109,0.10360001772642136,Cristian Romero,h,7218,SetPiece,2023,Head,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Pedro Porro,Cross,Tottenham v Manchester United
533339,48,Goal,0.9540000152587891,0.5320000076293945,0.6135177612304688,Pape Sarr,h,9021,OpenPlay,2023,LeftFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,,None,Tottenham v Manchester United
533341,51,SavedShot,0.9580000305175781,0.62,0.3593902289867401,Iyenoma Destiny Udogie,h,8831,OpenPlay,2023,LeftFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Son Heung-Min,Pass,Tottenham v Manchester United
533342,52,SavedShot,0.92,0.67,0.09379340708255768,James Maddison,h,6818,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,,TakeOn,Tottenham v Manchester United
533344,59,MissedShots,0.7419999694824219,0.42900001525878906,0.021383769810199738,Yves Bissouma,h,5609,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Dejan Kulusevski,Pass,Tottenham v Manchester United
533345,60,BlockedShot,0.9059999847412109,0.4590000152587891,0.15712888538837433,Son Heung-Min,h,453,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Iyenoma Destiny Udogie,TakeOn,Tottenham v Manchester United
533346,63,MissedShots,0.8619999694824219,0.6229999923706054,0.08964982628822327,Yves Bissouma,h,5609,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Son Heung-Min,TakeOn,Tottenham v Manchester United
533347,73,MissedShots,0.9290000152587891,0.44099998474121094,0.09029154479503632,Pape Sarr,h,9021,FromCorner,2023,Head,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,James Maddison,Cross,Tottenham v Manchester United
533349,82,MissedShots,0.9259999847412109,0.565,0.4568954110145569,Ben Davies,h,660,OpenPlay,2023,LeftFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Ivan Perisic,Pass,Tottenham v Manchester United
533353,92,BlockedShot,0.879000015258789,0.6140000152587891,0.12203878909349442,James Maddison,h,6818,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Ivan Perisic,Pass,Tottenham v Manchester United
533354,92,BlockedShot,0.76,0.5940000152587891,0.01774829812347889,Ben Davies,h,660,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,,Rebound,Tottenham v Manchester United
533318,2,MissedShots,0.8569999694824219,0.629000015258789,0.06666988879442215,Antony,a,11094,OpenPlay,2023,LeftFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Alejandro Garnacho,Pass,Tottenham v Manchester United
533319,4,SavedShot,0.865,0.69,0.05051055923104286,Alejandro Garnacho,a,10552,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Mason Mount,TakeOn,Tottenham v Manchester United
533320,8,SavedShot,0.88,0.40599998474121096,0.01206522062420845,Raphael Varane,a,2245,FromCorner,2023,Head,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Luke Shaw,Aerial,Tottenham v Manchester United
533321,9,MissedShots,0.9109999847412109,0.59,0.01436068769544363,Raphael Varane,a,2245,FromCorner,2023,Head,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Mason Mount,Aerial,Tottenham v Manchester United
533322,12,SavedShot,0.9330000305175781,0.40200000762939453,0.40132415294647217,Marcus Rashford,a,556,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Antony,BallTouch,Tottenham v Manchester United
533323,13,BlockedShot,0.915,0.415,0.12631414830684662,Alejandro Garnacho,a,10552,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Aaron Wan-Bissaka,Pass,Tottenham v Manchester United
533325,20,BlockedShot,0.865999984741211,0.31,0.10044976323843002,Marcus Rashford,a,556,SetPiece,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Bruno Fernandes,Throughball,Tottenham v Manchester United
533326,22,MissedShots,0.925,0.41700000762939454,0.24513395130634308,Marcus Rashford,a,556,OpenPlay,2023,Head,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Bruno Fernandes,Chipped,Tottenham v Manchester United
533327,23,BlockedShot,0.85,0.5459999847412109,0.0852356106042862,Bruno Fernandes,a,1228,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Luke Shaw,Pass,Tottenham v Manchester United
533329,25,BlockedShot,0.85,0.6079999923706054,0.07497331500053406,Alejandro Garnacho,a,10552,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Marcus Rashford,Pass,Tottenham v Manchester United
533330,27,BlockedShot,0.9119999694824219,0.47,0.03082309104502201,Casemiro,a,2248,FromCorner,2023,Head,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Luke Shaw,Aerial,Tottenham v Manchester United
533333,31,BlockedShot,0.8430000305175781,0.44299999237060544,0.08160918951034546,Bruno Fernandes,a,1228,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Marcus Rashford,Pass,Tottenham v Manchester United
533334,31,MissedShots,0.8080000305175781,0.26,0.014657312072813511,Antony,a,11094,OpenPlay,2023,LeftFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,,Rebound,Tottenham v Manchester United
533335,35,MissedShots,0.94,0.4779999923706055,0.43367043137550354,Bruno Fernandes,a,1228,OpenPlay,2023,Head,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Luke Shaw,Chipped,Tottenham v Manchester United
533340,50,ShotOnPost,0.865,0.43900001525878907,0.07518753409385681,Antony,a,11094,OpenPlay,2023,LeftFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Bruno Fernandes,Pass,Tottenham v Manchester United
533343,55,SavedShot,0.9169999694824219,0.5179999923706055,0.3236479163169861,Casemiro,a,2248,SetPiece,2023,Head,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Bruno Fernandes,Cross,Tottenham v Manchester United
533348,79,SavedShot,0.8119999694824219,0.515,0.04482242465019226,Casemiro,a,2248,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,,None,Tottenham v Manchester United
533350,82,OwnGoal,0.04699999809265137,0.48700000762939455,0,Lisandro Martínez,a,10802,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,,Challenge,Tottenham v Manchester United
533351,85,BlockedShot,0.8090000152587891,0.5690000152587891,0.05404326319694519,Bruno Fernandes,a,1228,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Anthony Martial,Pass,Tottenham v Manchester United
533352,91,SavedShot,0.7669999694824219,0.68,0.020099928602576256,Bruno Fernandes,a,1228,OpenPlay,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Lisandro Martínez,Pass,Tottenham v Manchester United
533355,95,BlockedShot,0.8280000305175781,0.44,0.07642409205436707,Casemiro,a,2248,OpenPlay,2023,LeftFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Luke Shaw,Pass,Tottenham v Manchester United
533356,96,BlockedShot,0.899000015258789,0.435,0.015188832767307758,Casemiro,a,2248,FromCorner,2023,Head,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,Luke Shaw,Aerial,Tottenham v Manchester United
533357,98,MissedShots,0.784000015258789,0.53,0.10002463310956955,Bruno Fernandes,a,1228,DirectFreekick,2023,RightFoot,22290,Tottenham,Manchester United,2,0,2023-08-19 16:30:00,,Standard,Tottenham v Manchester United
533573,8,BlockedShot,0.9080000305175782,0.7240000152587891,0.0434073731303215,Jack Grealish,h,675,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Julián Álvarez,Pass,Manchester City v Newcastle United
533574,13,MissedShots,0.7659999847412109,0.3940000152587891,0.019080042839050293,Manuel Akanji,h,6490,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,Pass,Manchester City v Newcastle United
533576,28,BlockedShot,0.86,0.6940000152587891,0.06689226627349854,Jack Grealish,h,675,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,LayOff,Manchester City v Newcastle United
533577,28,BlockedShot,0.8109999847412109,0.534000015258789,0.032127298414707184,Mateo Kovacic,h,2254,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Kyle Walker,HeadPass,Manchester City v Newcastle United
533578,29,BlockedShot,0.8090000152587891,0.639000015258789,0.03707383573055267,Phil Foden,h,6055,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Manuel Akanji,Pass,Manchester City v Newcastle United
533579,30,Goal,0.855999984741211,0.35200000762939454,0.30547618865966797,Julián Álvarez,h,10846,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,Pass,Manchester City v Newcastle United
533580,34,BlockedShot,0.75,0.43200000762939456,0.013942950405180454,Mateo Kovacic,h,2254,SetPiece,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,,None,Manchester City v Newcastle United
533582,37,BlockedShot,0.8730000305175781,0.6830000305175781,0.06376488506793976,Jack Grealish,h,675,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,Pass,Manchester City v Newcastle United
533583,40,MissedShots,0.8619999694824219,0.62,0.0904695987701416,Erling Haaland,h,8260,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,Pass,Manchester City v Newcastle United
533586,49,SavedShot,0.8640000152587891,0.5870000076293945,0.08619220554828644,Erling Haaland,h,8260,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,,None,Manchester City v Newcastle United
533587,62,MissedShots,0.87,0.53,0.12473570555448532,Erling Haaland,h,8260,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,Pass,Manchester City v Newcastle United
533588,64,SavedShot,0.895,0.3629999923706055,0.10658423602581024,Erling Haaland,h,8260,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,Pass,Manchester City v Newcastle United
533592,87,BlockedShot,0.8730000305175781,0.4229999923706055,0.11331051588058472,Phil Foden,h,6055,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Julián Álvarez,Pass,Manchester City v Newcastle United
533593,88,SavedShot,0.914000015258789,0.34400001525878904,0.12221945822238922,Phil Foden,h,6055,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Erling Haaland,Pass,Manchester City v Newcastle United
533575,20,BlockedShot,0.835999984741211,0.38,0.0500369593501091,Joelinton,a,87,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Miguel Almirón,None,Manchester City v Newcastle United
